201604,鄱阳小区,长沙,35.8,35.8,92.00 ㎡,洞井镇鄱阳村,28.090933,113.02423,【5图】【急售】鄱阳小区全新毛坯 南北通透 黄金楼层 中天佳园也有，长沙雨花汽车南站鄱阳小区二手房出售 - 长沙赶集网
201604,湘江世纪城,长沙,83.8,83.8,151.00 ㎡,长沙市开福区金泰路199号,28.265932,112.98453,"【8图】最南边咏江苑超大主卧带书房带阳台,单价5500元/㎡，长沙开福湘江世纪城湘江世纪城二手房出售 - 长沙赶集网"
201604,湘江世纪城,长沙,123.0,123.0,140.00 ㎡,政府西侧,28.265932,112.98453,【6图】独一无二装修 欧式风格 特惠出售 慢了就没有了，长沙开福湘江世纪城湘江世纪城二手房出售 - 长沙赶集网
201604,鄱阳小区,长沙,45.6,45.6,92.00 ㎡,洞井镇鄱阳村,28.090933,113.02423,【6图】【降价优质房源】精装三房带全套家具 鄱阳小区 中天佳园枫景园，长沙雨花汽车南站鄱阳小区二手房出售 - 长沙赶集网
201604,鄱阳小区,长沙,44.6,44.6,92.00 ㎡,洞井镇鄱阳村,28.090933,113.02423,【6图】【降价急售】雨花区汽车南站 鄱阳小区精装三房拎包入住！！！！，长沙雨花汽车南站鄱阳小区二手房出售 - 长沙赶集网
201604,中国铁建山语城,长沙,47.0,47.0,90.00 ㎡,开福秀峰路80号（芙蓉北路与秀峰路交...,28.2934513285,112.97592772,【7图】(山语城二期专售)优质房源小三房 亏本出售 机会不可多得，长沙开福湘江世纪城中国铁建山语城二手房出售 - 长沙赶集网
201604,中国铁建山语城,长沙,59.0,59.0,119.00 ㎡,开福秀峰路80号（芙蓉北路与秀峰路交...,28.2934513285,112.97592772,【8图】(山语城专售)山语城3房 只卖59万！入读新竹小学！，长沙开福湘江世纪城中国铁建山语城二手房出售 - 长沙赶集网
201604,华银园,长沙,84.0,84.0,122.00 ㎡,天心雨花区韶山中路746号(华银旺和...,28.156544,112.99964,【9图】急售！雨花亭华银园房东自住三房 精装全套 黄金楼层随时看，长沙雨花雨花亭华银园二手房出售 - 长沙赶集网
201604,福乐康城,长沙,95.0,95.0,169.00 ㎡,雨花区车站南路红花坡楼口,28.166225,113.01597,【9图】急 福乐康城5600单价！带走大四房 电梯小高层 南北通透 ，长沙雨花左家塘福乐康城二手房出售 - 长沙赶集网
201604,福乐康城,长沙,70.0,70.0,139.00 ㎡,雨花区车站南路红花坡楼口,28.166225,113.01597,【8图】震撼价！！【单价5000】赤岗冲杨铭园大户型 福乐康城 东塘，长沙雨花左家塘福乐康城二手房出售 - 长沙赶集网
201604,中国铁建山语城,长沙,71.0,71.0,126.00 ㎡,开福秀峰路80号（芙蓉北路与秀峰路交...,28.2934513285,112.97592772,【10图】(山语城专售)精装三房 黄金楼层 亏本10万出售 交通便利，长沙开福湘江世纪城中国铁建山语城二手房出售 - 长沙赶集网
201604,华银园,长沙,84.8,84.8,122.00 ㎡,天心雨花区韶山中路746号(华银旺和...,28.156544,112.99964,【9图】华银园(一个有美、有艺术、有生活、唯独没有压力温馨舒适的家)，长沙雨花雨花亭华银园二手房出售 - 长沙赶集网
201604,万国城,长沙,46.0,46.0,81.00 ㎡,芙蓉北路万科对面珠江花城旁,28.257954,113.00493,【10图】周正两房，一个礼拜必卖！中间楼层，目前zui优价格，快快入手，长沙开福伍家岭万国城二手房出售 - 长沙赶集网
201604,辉煌国际城,长沙,74.0,74.0,133.00 ㎡,远大路与浏阳河交汇处东北角,28.206692,113.05455,【10图】(单价5800江景房)坐拥浏阳河风光带(静等升值随时看房)，长沙芙蓉汽车东站辉煌国际城二手房出售 - 长沙赶集网
201604,工农桥社区,长沙,62.0,62.0,96.00 ㎡,人民中路与芙蓉中路交界处,28.191185,112.99177,【5图】定王台省人民医院城南路定王台工农桥 2室1厅1卫 66平米，长沙天心其他工农桥社区二手房出售 - 长沙赶集网
201604,蚂蚁工房,长沙,37.0,37.0,45.00 ㎡,长沙市东牌楼57号,28.198845,112.98486,【2图】九龙仓地铁口小户型公寓房投资高户型周正性价比高，长沙芙蓉八一路蚂蚁工房二手房出售 - 长沙赶集网
201604,碧云天,长沙,110.0,110.0,190.00 ㎡,芙蓉中路二段11号,28.199362,112.99421,【9图】简楼子五一大道芙蓉中路芙蓉广场商住楼急售 碧云天大厦，长沙芙蓉火车站碧云天二手房出售 - 长沙赶集网
201604,工农桥社区,长沙,49.5,49.5,66.00 ㎡,人民中路与芙蓉中路交界处,28.191185,112.99177,【4图】天心阁公园边上定王台工农桥 全新装修家电齐全投资自住皆宜，长沙天心其他工农桥社区二手房出售 - 长沙赶集网
201604,东方新城,长沙,65.0,65.0,110.00 ㎡,荷花园与万家丽之间  东玺门 德政园...,28.195948,113.0350,【11图】首付低！黄金3楼 三面采光 正地铁口 读东郡小学 拎包入住，长沙芙蓉马王堆东方新城二手房出售 - 长沙赶集网
201604,上海城,长沙,78.0,78.0,108.00 ㎡,韶山南路633号（林学院对面）,28.136876,113.01041,【9图】必卖房上海城二期 精装三房 户型好 客厅大位置好 急售，长沙雨花韶山南路上海城二手房出售 - 长沙赶集网
201604,岳泰理想城,长沙,72.0,72.0,136.00 ㎡,雨花湘府中路79号(湘府东路与韶山南...,28.116521540938,113.0151006757,【10图】酒逢知己千杯少 户遇良主价不高红星村 岳泰理想城 经典四房，长沙雨花红星村岳泰理想城二手房出售 - 长沙赶集网
